MACH_SER_NO,OCUR_TS Date,OCUR_TS Time,PAYLD_WT,LD_TM,EMTY_STOP_TM,EMTY_TRAV_TM,EMTY_TRAV_DSTNC,LD_STOP_TM,LD_TRAV_TM,LD_TRAV_DSTNC,LD_PASS_CT,FUEL_USED_IN_CYC,SHFT_CT
Truck 5,30-Jul-16,12.24.34.000000000 PM,315.3,247.0,268.0,522.0,2.7,245.0,713.0,2.5,5.0,109.3037662,47.0
Truck 5,30-Jul-16,12.59.12.000000000 PM,340.4,153.0,20.0,368.0,1.4,98.0,658.0,2.8,4.0,59.14705965,45.0
Truck 5,30-Jul-16,01.21.40.000000000 PM,342.2,174.0,175.0,512.0,2.7,162.0,605.0,2.8,5.0,70.50329511,54.0
Truck 5,30-Jul-16,01.49.53.000000000 PM,360.1,269.0,86.0,244.0,0.6,112.0,649.0,3.0,4.0,77.60094226,55.0
Truck 5,30-Jul-16,02.13.29.000000000 PM,327.2,174.0,84.0,827.0,4.6,2310.0,1109.0,4.1,4.0,173.1825907,91.0
Truck 5,30-Jul-16,03.31.26.000000000 PM,360.5,93.0,77.0,669.0,4.0,207.0,726.0,2.7,3.0,105.5183544,60.0
Truck 5,30-Jul-16,04.02.11.000000000 PM,354.5,210.0,1962.0,868.0,3.8,94.0,679.0,3.0,5.0,132.4894136,73.0
Truck 5,30-Jul-16,09.01.51.000000000 PM,322.5,232.0,586.0,408.0,2.7,128.0,600.0,3.2,5.0,93.21576601,76.0
Truck 5,31-Jul-16,12.18.08.000000000 AM,329.4,348.0,1149.0,475.0,2.7,2266.0,1552.0,7.5,5.0,227.1247091,140.0
Truck 5,31-Jul-16,01.59.50.000000000 AM,332.7,350.0,1327.0,1533.0,8.8,839.0,1114.0,4.8,5.0,225.2320032,120.0
Truck 5,31-Jul-16,01.25.03.000000000 PM,356.1,123.0,946.0,1058.0,4.0,78.0,896.0,3.8,4.0,160.4068258,95.0
Truck 5,31-Jul-16,02.18.50.000000000 PM,380.7,224.0,116.0,812.0,3.5,194.0,892.0,3.6,6.0,156.621414,82.0
Truck 5,31-Jul-16,02.57.37.000000000 PM,432.5,152.0,62.0,849.0,4.1,905.0,439.0,2.0,4.0,72.86917749,109.0
Truck 5,31-Jul-16,03.39.20.000000000 PM,354.1,121.0,154.0,322.0,1.7,779.0,1133.0,5.6,4.0,124.91859,127.0
Truck 5,31-Jul-16,04.22.51.000000000 PM,345.0,330.0,17.0,768.0,4.8,776.0,737.0,4.1,5.0,121.6063546,94.0
Truck 5,31-Jul-16,05.08.24.000000000 PM,386.0,192.0,102.0,826.0,4.9,200.0,372.0,1.7,4.0,66.24470681,95.0
Truck 5,31-Jul-16,05.37.43.000000000 PM,371.9,182.0,38.0,341.0,1.7,206.0,389.0,1.7,5.0,45.42494181,68.0
Truck 5,31-Jul-16,07.16.38.000000000 PM,336.5,132.0,226.0,502.0,2.5,897.0,1050.0,5.6,4.0,105.9915309,132.0
Truck 5,31-Jul-16,08.45.56.000000000 PM,336.0,218.0,137.0,597.0,2.8,245.0,907.0,4.1,5.0,159.9336493,114.0
Truck 5,31-Jul-16,09.22.27.000000000 PM,313.5,150.0,381.0,712.0,3.8,72.0,1017.0,6.2,4.0,180.2802378,107.0
Truck 5,31-Jul-16,10.02.55.000000000 PM,346.1,123.0,708.0,1042.0,5.7,1629.0,985.0,4.3,4.0,188.7974144,111.0
Truck 5,31-Jul-16,11.20.40.000000000 PM,308.9,141.0,18.0,920.0,4.3,5922.0,1430.0,5.2,4.0,211.5098853,134.0
Truck 5,1-Aug-16,02.06.52.000000000 AM,303.6,190.0,208.0,454.0,2.5,88.0,840.0,3.3,4.0,118.2941193,90.0
Truck 5,1-Aug-16,02.37.44.000000000 AM,385.5,176.0,803.0,1279.0,5.1,4515.0,1918.0,8.9,6.0,255.5152977,186.0
Truck 5,1-Aug-16,10.19.39.000000000 PM,335.7,266.0,244.0,1362.0,7.6,386.0,757.0,3.0,4.0,120.6600017,117.0
Truck 5,1-Aug-16,11.11.53.000000000 PM,369.2,175.0,146.0,730.0,2.8,107.0,895.0,3.8,4.0,132.0162371,81.0
Truck 5,1-Aug-16,11.47.30.000000000 PM,369.2,228.0,496.0,1223.0,5.1,1968.0,1148.0,4.6,4.0,160.8800023,90.0
Truck 5,2-Aug-16,01.15.18.000000000 AM,385.4,147.0,266.0,788.0,3.0,172.0,732.0,2.8,5.0,78.07411874,70.0
Truck 5,2-Aug-16,01.51.45.000000000 AM,390.3,190.0,2748.0,995.0,3.6,1070.0,972.0,3.8,4.0,168.4508259,127.0
Truck 5,2-Aug-16,04.28.56.000000000 AM,351.4,232.0,935.0,601.0,3.0,113.0,799.0,3.2,4.0,97.94753079,87.0
Truck 5,2-Aug-16,05.15.23.000000000 AM,332.4,163.0,271.0,489.0,2.2,739.0,816.0,3.0,5.0,113.0891781,64.0
Truck 5,2-Aug-16,05.58.20.000000000 AM,329.0,127.0,180.0,648.0,3.5,359.0,762.0,3.2,3.0,85.64494238,81.0
Truck 5,2-Aug-16,06.34.19.000000000 AM,332.0,205.0,47.0,920.0,4.1,65.0,755.0,3.3,5.0,132.9625901,124.0
Truck 5,2-Aug-16,07.08.52.000000000 AM,312.3,134.0,121.0,850.0,4.4,2450.0,1361.0,6.2,4.0,168.4508259,141.0
Truck 5,2-Aug-16,08.34.06.000000000 AM,318.6,222.0,426.0,845.0,5.6,109.0,734.0,3.2,5.0,125.8649429,113.0
Truck 5,2-Aug-16,09.39.11.000000000 AM,332.5,168.0,957.0,664.0,2.8,104.0,502.0,2.4,5.0,97.94753079,90.0
Truck 5,2-Aug-16,10.20.43.000000000 AM,367.1,258.0,109.0,914.0,4.9,77.0,765.0,3.2,5.0,141.4797667,161.0
Truck 5,2-Aug-16,10.57.31.000000000 AM,352.4,92.0,27.0,717.0,4.6,753.0,698.0,3.2,3.0,97.47435431,84.0
Truck 5,2-Aug-16,11.37.09.000000000 AM,348.1,96.0,17.0,520.0,3.2,408.0,974.0,5.6,3.0,146.2115315,75.0
Truck 5,2-Aug-16,12.38.59.000000000 PM,369.5,118.0,153.0,622.0,3.8,1535.0,1199.0,6.2,4.0,194.0023557,89.0
Truck 5,2-Aug-16,01.41.51.000000000 PM,407.8,132.0,316.0,793.0,6.0,56.0,873.0,4.8,4.0,165.1385906,109.0
Truck 5,2-Aug-16,02.19.28.000000000 PM,332.2,142.0,173.0,995.0,6.2,1221.0,707.0,2.8,3.0,146.6847079,161.0
Truck 5,2-Aug-16,03.15.34.000000000 PM,363.0,185.0,115.0,514.0,3.2,1257.0,708.0,2.8,5.0,135.3284725,116.0
Truck 5,2-Aug-16,04.03.42.000000000 PM,381.1,124.0,2380.0,1275.0,7.2,59.0,993.0,4.4,4.0,226.6515326,172.0
Truck 5,2-Aug-16,05.27.26.000000000 PM,337.0,201.0,77.0,591.0,3.3,180.0,829.0,3.6,6.0,146.2115315,90.0
Truck 5,2-Aug-16,05.59.59.000000000 PM,364.0,263.0,20.0,533.0,3.3,74.0,575.0,2.7,7.0,79.96682465,73.0
Truck 5,2-Aug-16,06.25.22.000000000 PM,353.6,125.0,126.0,519.0,2.2,433.0,510.0,2.4,4.0,90.84988363,75.0
Truck 5,2-Aug-16,06.55.02.000000000 PM,311.6,172.0,274.0,792.0,3.0,101.0,473.0,2.4,4.0,110.7232957,113.0
Truck 5,2-Aug-16,07.26.25.000000000 PM,336.9,306.0,232.0,546.0,2.2,686.0,2084.0,10.4,6.0,264.0324743,197.0
Truck 5,2-Aug-16,09.02.21.000000000 PM,348.7,140.0,35.0,698.0,5.1,125.0,822.0,4.1,3.0,114.5087075,97.0
Truck 5,2-Aug-16,09.33.54.000000000 PM,323.2,177.0,55.0,280.0,1.2,70.0,1153.0,6.2,4.0,159.4604728,85.0
Truck 5,2-Aug-16,10.04.00.000000000 PM,353.0,237.0,62.0,694.0,5.1,999.0,565.0,3.3,4.0,79.96682465,87.0
Truck 5,2-Aug-16,11.15.17.000000000 PM,344.5,165.0,309.0,807.0,4.3,66.0,1082.0,6.2,5.0,196.368238,82.0
Truck 5,2-Aug-16,11.57.26.000000000 PM,323.8,146.0,89.0,963.0,6.0,76.0,1240.0,6.4,4.0,221.9197678,116.0
Truck 5,3-Aug-16,12.41.01.000000000 AM,358.5,89.0,6.0,890.0,5.9,1888.0,850.0,4.8,3.0,172.2362377,111.0
Truck 5,3-Aug-16,01.45.33.000000000 AM,349.4,110.0,612.0,895.0,4.6,784.0,644.0,2.5,4.0,165.611767,87.0
Truck 5,3-Aug-16,02.38.18.000000000 AM,281.4,274.0,28.0,299.0,1.6,68.0,560.0,3.3,4.0,66.24470681,79.0
Truck 5,3-Aug-16,02.59.37.000000000 AM,359.9,116.0,25.0,564.0,3.2,57.0,661.0,3.5,4.0,126.3381194,71.0
Truck 5,3-Aug-16,04.14.01.000000000 AM,341.5,167.0,1439.0,1218.0,4.8,177.0,761.0,3.5,4.0,147.1578844,120.0
Truck 5,3-Aug-16,05.19.13.000000000 AM,358.9,109.0,482.0,853.0,3.2,319.0,687.0,2.7,4.0,127.2844724,65.0
Truck 5,3-Aug-16,06.01.40.000000000 AM,351.5,118.0,66.0,626.0,2.5,1433.0,726.0,2.7,4.0,126.8112959,62.0
Truck 5,3-Aug-16,06.53.07.000000000 AM,369.5,128.0,9.0,338.0,1.4,56.0,629.0,2.8,4.0,66.24470681,70.0
Truck 5,3-Aug-16,07.13.10.000000000 AM,337.0,166.0,488.0,248.0,0.6,72.0,1375.0,6.8,4.0,187.8510615,105.0
Truck 5,3-Aug-16,07.53.53.000000000 AM,361.4,187.0,2325.0,1140.0,5.6,390.0,776.0,3.3,5.0,103.152472,104.0
Truck 5,3-Aug-16,09.17.24.000000000 AM,335.9,251.0,146.0,726.0,2.0,60.0,1342.0,6.8,5.0,211.0367088,136.0
Truck 5,3-Aug-16,10.01.12.000000000 AM,362.4,197.0,357.0,948.0,5.2,61.0,886.0,4.8,6.0,134.3821195,75.0
Truck 5,3-Aug-16,10.43.39.000000000 AM,390.3,128.0,480.0,1544.0,8.6,88.0,769.0,3.0,3.0,183.1192967,138.0
Truck 5,3-Aug-16,02.17.04.000000000 PM,362.2,219.0,450.0,705.0,2.7,61.0,499.0,2.4,6.0,101.2597661,176.0
Truck 5,3-Aug-16,02.50.39.000000000 PM,348.3,145.0,243.0,739.0,4.6,54.0,908.0,4.8,4.0,142.4261196,136.0
Truck 5,3-Aug-16,03.26.52.000000000 PM,392.3,131.0,300.0,726.0,4.8,2417.0,990.0,4.6,4.0,154.2555316,83.0
Truck 5,3-Aug-16,04.45.59.000000000 PM,337.7,111.0,51.0,530.0,3.3,903.0,662.0,2.5,3.0,112.1428251,90.0
Truck 5,3-Aug-16,05.25.05.000000000 PM,349.1,161.0,17.0,283.0,1.1,189.0,704.0,3.0,5.0,98.89388374,84.0
Truck 5,3-Aug-16,05.48.34.000000000 PM,394.2,130.0,2674.0,901.0,4.6,51.0,1094.0,6.0,3.0,176.9680025,132.0
Truck 5,3-Aug-16,08.34.36.000000000 PM,324.1,199.0,1241.0,778.0,4.8,451.0,476.0,2.4,4.0,91.79623658,73.0
Truck 5,3-Aug-16,09.29.09.000000000 PM,341.0,124.0,12.0,282.0,1.2,265.0,649.0,3.0,4.0,91.79623658,42.0
Truck 5,3-Aug-16,09.52.13.000000000 PM,384.6,177.0,507.0,602.0,3.2,69.0,900.0,4.3,5.0,140.0602373,86.0
Truck 5,3-Aug-16,10.31.17.000000000 PM,336.4,140.0,14.0,780.0,4.6,123.0,1094.0,5.4,4.0,149.5237668,112.0
Truck 5,3-Aug-16,11.08.36.000000000 PM,381.3,183.0,267.0,762.0,4.1,64.0,868.0,4.3,3.0,141.4797667,94.0
Truck 5,3-Aug-16,11.45.47.000000000 PM,347.5,143.0,9.0,863.0,4.6,88.0,972.0,4.8,4.0,143.8456491,98.0
Truck 5,4-Aug-16,12.21.45.000000000 AM,340.2,220.0,13.0,584.0,3.5,2161.0,915.0,4.8,6.0,122.5527076,91.0
Truck 5,4-Aug-16,01.29.14.000000000 AM,378.8,157.0,1862.0,749.0,2.7,79.0,287.0,0.8,4.0,71.44964806,61.0
Truck 5,4-Aug-16,02.23.36.000000000 AM,337.2,163.0,86.0,839.0,2.5,124.0,1129.0,4.6,4.0,207.251297,92.0
Truck 5,4-Aug-16,04.19.02.000000000 AM,365.3,130.0,474.0,752.0,3.3,63.0,1144.0,4.6,4.0,198.260944,95.0
Truck 5,4-Aug-16,05.03.29.000000000 AM,362.3,107.0,812.0,1225.0,4.6,1082.0,1095.0,4.6,3.0,217.6611795,90.0
Truck 5,4-Aug-16,06.33.15.000000000 AM,362.9,173.0,117.0,670.0,3.6,145.0,472.0,2.2,5.0,80.91317761,56.0
Truck 5,4-Aug-16,07.00.36.000000000 AM,305.3,135.0,127.0,614.0,2.8,97.0,984.0,4.6,4.0,167.9776494,83.0
Truck 5,4-Aug-16,07.34.32.000000000 AM,327.7,127.0,299.0,416.0,2.0,2663.0,1295.0,6.2,3.0,174.1289436,102.0
Truck 5,4-Aug-16,08.57.44.000000000 AM,404.3,173.0,696.0,769.0,4.4,960.0,1056.0,4.3,4.0,163.7190611,122.0
Truck 5,4-Aug-16,10.01.04.000000000 AM,386.4,153.0,247.0,522.0,2.4,139.0,1474.0,6.8,4.0,214.3489442,93.0
Truck 5,4-Aug-16,10.45.02.000000000 AM,381.1,127.0,1297.0,965.0,5.6,149.0,958.0,4.6,4.0,161.8263552,113.0
Truck 5,4-Aug-16,02.43.53.000000000 PM,398.8,143.0,336.0,596.0,3.8,48.0,1004.0,5.6,4.0,154.7287081,142.0
Truck 5,4-Aug-16,03.20.45.000000000 PM,357.7,154.0,328.0,810.0,5.6,98.0,1055.0,5.6,4.0,155.2018845,78.0
Truck 5,4-Aug-16,04.03.08.000000000 PM,409.4,142.0,2104.0,1027.0,6.5,105.0,1154.0,6.0,3.0,186.431532,121.0
Truck 5,4-Aug-16,05.21.41.000000000 PM,369.7,199.0,419.0,957.0,6.8,938.0,692.0,2.5,6.0,106.4647074,78.0
Truck 5,4-Aug-16,06.17.14.000000000 PM,348.8,234.0,230.0,492.0,2.4,1567.0,806.0,3.0,6.0,90.84988363,85.0
Truck 5,4-Aug-16,09.54.19.000000000 PM,324.8,148.0,1489.0,1156.0,3.6,81.0,1556.0,6.8,4.0,250.3103565,140.0
Truck 5,4-Aug-16,11.11.07.000000000 PM,332.2,175.0,50.0,1386.0,6.5,521.0,851.0,3.5,4.0,185.0120026,135.0
Truck 5,5-Aug-16,12.02.49.000000000 AM,356.9,167.0,169.0,1305.0,5.9,586.0,1090.0,4.6,4.0,201.1000028,130.0
Truck 5,5-Aug-16,02.40.20.000000000 AM,388.4,179.0,336.0,1058.0,3.6,1949.0,1930.0,8.1,4.0,264.5056508,166.0
Truck 5,5-Aug-16,04.48.28.000000000 AM,344.7,134.0,215.0,1272.0,4.0,117.0,1316.0,5.1,4.0,198.7341204,114.0
Truck 5,5-Aug-16,05.41.27.000000000 AM,322.4,123.0,1397.0,1351.0,4.8,1445.0,1582.0,8.4,4.0,210.5635324,158.0
Truck 5,5-Aug-16,07.23.47.000000000 AM,337.5,320.0,198.0,1085.0,6.7,3874.0,634.0,2.5,7.0,121.6063546,95.0
Truck 5,5-Aug-16,09.09.46.000000000 AM,362.2,291.0,34.0,479.0,2.7,798.0,540.0,2.4,7.0,70.03011863,52.0
Truck 5,5-Aug-16,09.46.54.000000000 AM,364.8,365.0,266.0,498.0,2.5,312.0,548.0,2.4,7.0,67.19105977,52.0
Truck 5,5-Aug-16,10.21.22.000000000 AM,344.9,216.0,162.0,485.0,2.4,1052.0,600.0,2.5,6.0,75.70823636,57.0
Truck 5,5-Aug-16,11.04.59.000000000 AM,358.4,139.0,17.0,566.0,2.0,66.0,844.0,3.3,4.0,86.59129533,46.0
Truck 5,5-Aug-16,11.33.16.000000000 AM,363.5,165.0,54.0,228.0,0.4,374.0,936.0,5.1,5.0,110.2501192,71.0
Truck 5,5-Aug-16,12.44.10.000000000 PM,386.0,140.0,81.0,894.0,5.7,283.0,450.0,1.9,3.0,80.91317761,89.0
Truck 5,5-Aug-16,01.16.11.000000000 PM,382.2,205.0,414.0,431.0,1.2,523.0,1143.0,5.6,5.0,134.3821195,105.0
Truck 5,5-Aug-16,02.03.15.000000000 PM,373.2,269.0,697.0,1019.0,6.8,1377.0,559.0,2.5,6.0,109.7769427,95.0
Truck 5,5-Aug-16,03.11.12.000000000 PM,360.8,157.0,389.0,515.0,2.0,2668.0,468.0,1.9,4.0,72.39600102,56.0
Truck 5,5-Aug-16,04.23.57.000000000 PM,372.9,178.0,9.0,502.0,2.4,3546.0,1222.0,4.6,4.0,189.7437674,120.0
Truck 5,5-Aug-16,06.08.04.000000000 PM,363.7,143.0,179.0,697.0,4.4,104.0,1045.0,4.3,3.0,163.2458846,123.0
Truck 5,5-Aug-16,06.45.40.000000000 PM,324.4,160.0,171.0,835.0,4.3,379.0,1450.0,4.3,5.0,170.3435318,48.0
Truck 5,5-Aug-16,08.13.50.000000000 PM,374.8,160.0,1735.0,844.0,4.8,482.0,1119.0,4.3,3.0,198.7341204,117.0
Truck 5,5-Aug-16,09.29.07.000000000 PM,334.8,130.0,331.0,692.0,4.1,128.0,909.0,3.6,4.0,151.4164727,81.0
Truck 5,5-Aug-16,10.07.04.000000000 PM,338.7,176.0,15.0,733.0,4.1,152.0,977.0,3.6,4.0,153.3091786,78.0
Truck 5,5-Aug-16,10.42.40.000000000 PM,361.8,137.0,303.0,694.0,4.1,251.0,923.0,3.6,4.0,161.8263552,65.0
Truck 5,5-Aug-16,11.22.42.000000000 PM,332.6,175.0,246.0,698.0,4.1,446.0,841.0,3.8,4.0,149.9969433,72.0
Truck 5,6-Aug-16,12.04.26.000000000 AM,322.9,151.0,84.0,623.0,4.0,2000.0,741.0,3.0,4.0,125.8649429,88.0
Truck 5,6-Aug-16,01.06.49.000000000 AM,345.2,265.0,3282.0,1432.0,10.0,143.0,619.0,2.8,6.0,202.0463558,97.0
Truck 5,6-Aug-16,02.46.22.000000000 AM,369.4,119.0,372.0,752.0,3.8,122.0,910.0,3.6,4.0,159.4604728,85.0
Truck 5,6-Aug-16,07.55.00.000000000 AM,351.9,151.0,4813.0,810.0,4.1,438.0,704.0,2.7,3.0,155.2018845,119.0
Truck 5,6-Aug-16,09.54.54.000000000 AM,397.3,174.0,18.0,353.0,1.4,664.0,749.0,2.8,4.0,115.9282369,89.0
Truck 5,6-Aug-16,11.15.48.000000000 AM,348.7,138.0,926.0,583.0,2.4,3771.0,611.0,2.2,5.0,101.2597661,107.0
Truck 5,6-Aug-16,02.51.48.000000000 PM,336.4,143.0,1405.0,1071.0,6.2,1249.0,1025.0,4.3,4.0,209.1440029,155.0
Truck 5,6-Aug-16,04.46.15.000000000 PM,392.0,168.0,246.0,784.0,3.8,5041.0,2139.0,8.4,4.0,273.9691803,49.0
Truck 5,6-Aug-16,08.29.40.000000000 PM,348.8,187.0,469.0,256.0,1.7,83.0,996.0,4.3,4.0,121.6063546,70.0
Truck 5,6-Aug-16,09.04.11.000000000 PM,398.5,153.0,38.0,634.0,3.6,318.0,760.0,3.2,4.0,130.1235312,71.0
Truck 5,6-Aug-16,09.37.10.000000000 PM,327.9,173.0,706.0,815.0,7.3,89.0,1348.0,6.5,4.0,231.8564738,91.0
Truck 5,6-Aug-16,10.31.25.000000000 PM,357.0,186.0,12.0,618.0,5.6,283.0,1029.0,4.3,4.0,185.9583555,80.0
Truck 5,6-Aug-16,11.08.20.000000000 PM,358.2,136.0,24.0,595.0,4.6,2171.0,967.0,4.4,4.0,177.441179,114.0
Truck 5,7-Aug-16,12.15.50.000000000 AM,343.5,160.0,297.0,585.0,3.6,3160.0,1892.0,8.9,4.0,256.4616507,147.0
Truck 5,7-Aug-16,04.21.24.000000000 AM,325.6,256.0,332.0,748.0,4.6,55.0,670.0,3.0,5.0,123.0258841,95.0
Truck 5,7-Aug-16,04.57.09.000000000 AM,308.9,139.0,475.0,221.0,0.4,54.0,773.0,5.1,2.0,90.84988363,65.0
Truck 5,7-Aug-16,05.25.57.000000000 AM,346.5,285.0,53.0,857.0,5.6,67.0,1108.0,5.4,4.0,184.0656496,105.0
Truck 5,7-Aug-16,06.19.07.000000000 AM,340.1,150.0,229.0,728.0,5.2,59.0,1005.0,5.6,4.0,150.9432962,87.0
Truck 5,7-Aug-16,06.56.46.000000000 AM,335.6,143.0,780.0,1127.0,5.4,218.0,1067.0,5.2,4.0,186.9047085,112.0
Truck 5,7-Aug-16,07.54.34.000000000 AM,327.2,260.0,2314.0,558.0,2.2,64.0,1054.0,5.6,5.0,174.1289436,72.0
Truck 5,7-Aug-16,09.08.15.000000000 AM,393.5,445.0,1095.0,941.0,5.1,374.0,560.0,2.5,6.0,75.23505988,116.0
Truck 5,7-Aug-16,10.07.26.000000000 AM,314.4,154.0,11.0,120.0,0.4,61.0,750.0,5.1,3.0,87.06447181,57.0
Truck 5,7-Aug-16,10.26.27.000000000 AM,338.6,131.0,569.0,974.0,5.7,801.0,742.0,2.7,4.0,141.0065902,110.0
Truck 5,7-Aug-16,11.22.12.000000000 AM,369.6,128.0,40.0,513.0,2.5,1119.0,1795.0,8.3,4.0,213.4025912,173.0
Truck 5,7-Aug-16,12.56.14.000000000 PM,343.8,127.0,630.0,522.0,2.8,823.0,720.0,2.5,4.0,121.1331782,99.0
Truck 5,7-Aug-16,01.45.10.000000000 PM,318.1,186.0,68.0,403.0,1.9,57.0,1003.0,4.3,4.0,112.6160016,95.0
Truck 5,7-Aug-16,02.14.56.000000000 PM,357.3,151.0,544.0,675.0,3.6,108.0,748.0,3.2,5.0,119.7136487,92.0
Truck 5,7-Aug-16,02.53.31.000000000 PM,383.5,336.0,160.0,844.0,5.2,419.0,830.0,3.0,4.0,130.5967077,94.0
Truck 5,7-Aug-16,03.38.23.000000000 PM,385.4,139.0,24.0,139.0,0.4,55.0,824.0,5.1,4.0,93.21576601,69.0
Truck 5,7-Aug-16,03.58.50.000000000 PM,337.1,142.0,2619.0,775.0,5.7,497.0,874.0,3.8,5.0,159.9336493,132.0
Truck 5,7-Aug-16,05.23.53.000000000 PM,332.1,319.0,17.0,712.0,5.2,1074.0,1084.0,4.3,4.0,181.2265908,106.0
Truck 5,7-Aug-16,06.19.26.000000000 PM,389.6,107.0,141.0,1115.0,6.8,50.0,845.0,4.3,4.0,166.0849435,148.0
Truck 5,8-Aug-16,04.34.03.000000000 AM,372.0,172.0,161.0,830.0,4.1,49.0,840.0,4.3,3.0,138.1675313,133.0
Truck 5,8-Aug-16,05.09.37.000000000 AM,380.8,144.0,285.0,719.0,5.2,50.0,779.0,5.1,3.0,128.2308253,123.0
Truck 5,8-Aug-16,05.43.53.000000000 AM,364.5,205.0,639.0,910.0,6.7,1209.0,527.0,2.4,6.0,102.6792956,105.0
Truck 5,8-Aug-16,06.44.21.000000000 AM,358.3,367.0,671.0,317.0,0.9,146.0,471.0,2.4,5.0,57.25435374,72.0
Truck 5,8-Aug-16,07.18.31.000000000 AM,333.7,166.0,507.0,271.0,0.9,51.0,903.0,4.9,3.0,114.5087075,75.0
Truck 5,8-Aug-16,07.51.26.000000000 AM,371.1,424.0,3368.0,531.0,3.6,82.0,462.0,2.4,5.0,79.49364817,99.0
Truck 5,8-Aug-16,09.15.49.000000000 AM,369.5,113.0,1806.0,289.0,1.1,47.0,420.0,2.4,3.0,59.14705965,71.0
Truck 5,8-Aug-16,10.02.13.000000000 AM,362.9,108.0,43.0,410.0,2.7,104.0,669.0,2.7,4.0,110.7232957,75.0
Truck 5,8-Aug-16,10.25.21.000000000 AM,343.3,137.0,136.0,111.0,0.3,54.0,709.0,5.1,3.0,88.01082476,57.0
Truck 5,8-Aug-16,10.45.14.000000000 AM,322.8,120.0,120.0,700.0,5.2,144.0,737.0,5.1,3.0,113.0891781,96.0
Truck 5,8-Aug-16,12.14.04.000000000 PM,302.7,295.0,1324.0,546.0,2.5,93.0,803.0,5.2,3.0,113.5623545,132.0
Truck 5,8-Aug-16,01.07.00.000000000 PM,343.7,116.0,66.0,914.0,7.3,225.0,905.0,3.6,4.0,170.3435318,142.0
Truck 5,8-Aug-16,01.45.36.000000000 PM,382.7,127.0,62.0,548.0,2.8,1543.0,572.0,2.2,4.0,102.6792956,91.0
Truck 5,8-Aug-16,02.34.59.000000000 PM,348.0,159.0,273.0,457.0,2.4,81.0,987.0,4.9,4.0,125.3917665,116.0
Truck 5,8-Aug-16,03.08.55.000000000 PM,321.4,228.0,55.0,429.0,3.6,1562.0,527.0,2.5,6.0,70.97647158,99.0
Truck 5,8-Aug-16,03.57.27.000000000 PM,356.4,151.0,152.0,499.0,2.5,226.0,1022.0,3.6,4.0,161.3531787,140.0
Truck 5,8-Aug-16,04.32.59.000000000 PM,380.9,157.0,235.0,647.0,3.8,324.0,796.0,2.7,5.0,125.8649429,116.0
Truck 5,8-Aug-16,05.10.24.000000000 PM,381.0,472.0,2403.0,803.0,4.6,463.0,982.0,4.9,7.0,156.621414,128.0
Truck 5,8-Aug-16,08.09.20.000000000 PM,345.6,285.0,426.0,931.0,4.9,947.0,913.0,4.8,6.0,133.9089431,86.0
Truck 5,8-Aug-16,09.10.04.000000000 PM,335.4,153.0,1046.0,2015.0,8.3,63.0,902.0,5.1,4.0,180.2802378,146.0
Truck 5,8-Aug-16,10.22.29.000000000 PM,339.5,150.0,16.0,773.0,5.2,208.0,871.0,5.1,4.0,123.4990606,100.0
Truck 5,8-Aug-16,10.57.29.000000000 PM,357.7,157.0,657.0,893.0,5.4,78.0,915.0,5.2,5.0,133.9089431,109.0
Truck 5,8-Aug-16,11.44.19.000000000 PM,349.4,101.0,77.0,1083.0,6.7,389.0,1012.0,3.6,3.0,175.0752966,101.0
Truck 5,9-Aug-16,12.30.27.000000000 AM,334.9,94.0,452.0,872.0,3.2,1960.0,1006.0,3.5,3.0,165.1385906,77.0
Truck 5,9-Aug-16,01.46.26.000000000 AM,420.3,193.0,26.0,512.0,1.9,187.0,542.0,1.7,4.0,55.83482431,56.0
Truck 5,9-Aug-16,02.11.44.000000000 AM,361.9,234.0,86.0,548.0,2.5,90.0,790.0,3.6,6.0,105.9915309,78.0
Truck 5,9-Aug-16,02.42.02.000000000 AM,339.3,116.0,381.0,770.0,4.1,108.0,537.0,2.4,4.0,69.08376567,60.0
Truck 5,9-Aug-16,03.15.11.000000000 AM,372.7,263.0,18.0,512.0,2.0,363.0,557.0,2.4,4.0,69.08376567,78.0
Truck 5,9-Aug-16,04.24.27.000000000 AM,330.9,149.0,429.0,420.0,1.9,55.0,485.0,2.4,5.0,66.71788329,81.0
Truck 5,9-Aug-16,04.51.07.000000000 AM,298.6,167.0,16.0,129.0,0.4,65.0,820.0,5.1,4.0,86.59129533,64.0
Truck 5,9-Aug-16,05.11.51.000000000 AM,324.3,176.0,69.0,674.0,5.2,61.0,783.0,5.1,5.0,119.2404723,106.0
Truck 5,9-Aug-16,05.42.26.000000000 AM,347.5,124.0,102.0,835.0,5.6,510.0,1340.0,6.2,4.0,194.4755321,140.0
Truck 5,9-Aug-16,06.32.54.000000000 AM,366.0,116.0,10.0,786.0,5.6,55.0,1029.0,4.1,3.0,180.2802378,94.0
Truck 5,9-Aug-16,07.07.34.000000000 AM,325.6,139.0,159.0,438.0,2.2,57.0,762.0,5.1,3.0,94.16211897,90.0
Truck 5,9-Aug-16,07.34.32.000000000 AM,369.5,153.0,103.0,810.0,5.9,1327.0,844.0,3.6,3.0,173.6557671,94.0
Truck 5,9-Aug-16,08.30.40.000000000 AM,371.2,149.0,1715.0,711.0,4.1,54.0,876.0,3.8,4.0,164.6654141,103.0
