MACH_SER_NO,OCUR_TS Date,OCUR_TS Time,PAYLD_WT,LD_TM,EMTY_STOP_TM,EMTY_TRAV_TM,EMTY_TRAV_DSTNC,LD_STOP_TM,LD_TRAV_TM,LD_TRAV_DSTNC,LD_PASS_CT,FUEL_USED_IN_CYC,SHFT_CT
Truck 19,23-Jul-16,10.31.39.000000000 PM,380.9,85.0,5.0,296.0,2.8,91.0,556.0,3.0,4.0,91.79623658,80.0
Truck 19,23-Jul-16,10.49.34.000000000 PM,403.1,81.0,20.0,315.0,2.8,63.0,484.0,3.0,3.0,92.26941306,70.0
Truck 19,23-Jul-16,11.06.17.000000000 PM,369.4,95.0,141.0,329.0,2.8,62.0,498.0,3.0,4.0,88.95717772,76.0
Truck 19,23-Jul-16,11.25.47.000000000 PM,393.3,101.0,75.0,321.0,2.8,74.0,498.0,3.0,3.0,90.84988363,72.0
Truck 19,23-Jul-16,11.44.20.000000000 PM,360.7,120.0,4.0,308.0,2.8,61.0,481.0,3.0,4.0,85.1717659,67.0
Truck 19,24-Jul-16,12.01.15.000000000 AM,377.3,99.0,192.0,338.0,2.8,82.0,521.0,3.0,4.0,90.84988363,70.0
Truck 19,24-Jul-16,12.22.38.000000000 AM,403.4,117.0,34.0,341.0,3.0,79.0,519.0,3.0,4.0,95.10847192,74.0
Truck 19,24-Jul-16,12.41.32.000000000 AM,358.5,117.0,193.0,338.0,2.8,62.0,515.0,3.0,4.0,88.48400124,68.0
Truck 19,24-Jul-16,01.02.47.000000000 AM,385.9,102.0,62.0,335.0,3.0,62.0,514.0,3.0,3.0,92.74258954,70.0
Truck 19,24-Jul-16,01.21.25.000000000 AM,359.5,120.0,20.0,347.0,3.0,58.0,517.0,3.0,4.0,90.84988363,80.0
Truck 19,24-Jul-16,01.39.50.000000000 AM,374.4,99.0,83.0,344.0,3.0,54.0,534.0,3.2,4.0,93.68894249,77.0
Truck 19,24-Jul-16,02.56.48.000000000 AM,349.6,85.0,383.0,332.0,2.7,50.0,500.0,3.2,4.0,87.53764829,76.0
Truck 19,24-Jul-16,03.20.15.000000000 AM,341.3,101.0,11.0,322.0,3.0,60.0,510.0,3.2,4.0,88.95717772,64.0
Truck 19,24-Jul-16,03.37.41.000000000 AM,354.8,110.0,5.0,313.0,3.0,60.0,455.0,2.8,4.0,87.06447181,68.0
Truck 19,24-Jul-16,03.54.04.000000000 AM,365.4,93.0,105.0,324.0,2.7,50.0,519.0,3.2,3.0,88.95717772,82.0
Truck 19,24-Jul-16,04.13.00.000000000 AM,358.5,88.0,3.0,309.0,3.0,60.0,457.0,2.8,3.0,86.59129533,62.0
Truck 19,24-Jul-16,04.28.57.000000000 AM,369.3,86.0,73.0,282.0,2.7,56.0,490.0,3.0,3.0,87.06447181,68.0
Truck 19,24-Jul-16,04.46.04.000000000 AM,344.7,106.0,24.0,338.0,2.8,61.0,486.0,2.8,4.0,85.1717659,68.0
Truck 19,24-Jul-16,05.03.40.000000000 AM,351.0,103.0,4.0,296.0,2.8,57.0,475.0,3.0,3.0,85.64494238,59.0
Truck 19,24-Jul-16,05.19.54.000000000 AM,408.9,93.0,42.0,326.0,2.8,65.0,527.0,3.0,3.0,92.74258954,74.0
Truck 19,24-Jul-16,05.38.10.000000000 AM,388.7,100.0,4.0,315.0,2.8,51.0,523.0,3.0,2.0,91.3230601,65.0
Truck 19,24-Jul-16,05.55.24.000000000 AM,348.5,92.0,4.0,320.0,3.0,53.0,501.0,3.0,3.0,88.95717772,78.0
Truck 19,24-Jul-16,07.03.39.000000000 AM,337.1,99.0,219.0,309.0,2.5,49.0,455.0,2.8,4.0,81.85953056,65.0
Truck 19,24-Jul-16,07.23.19.000000000 AM,351.9,109.0,117.0,303.0,2.7,52.0,470.0,2.8,4.0,83.27905999,64.0
Truck 19,24-Jul-16,07.41.33.000000000 AM,345.5,114.0,278.0,338.0,2.8,47.0,464.0,2.8,4.0,85.1717659,77.0
Truck 19,24-Jul-16,08.18.16.000000000 AM,338.6,116.0,472.0,350.0,2.7,55.0,457.0,2.8,4.0,83.27905999,77.0
Truck 19,24-Jul-16,08.43.27.000000000 AM,333.1,98.0,77.0,284.0,2.7,64.0,444.0,2.8,4.0,77.60094226,72.0
Truck 19,24-Jul-16,09.00.12.000000000 AM,308.5,118.0,127.0,293.0,2.7,58.0,434.0,2.8,4.0,75.70823636,61.0
Truck 19,24-Jul-16,09.18.06.000000000 AM,345.5,105.0,227.0,304.0,2.7,70.0,461.0,2.8,4.0,80.44000113,78.0
Truck 19,24-Jul-16,09.38.21.000000000 AM,337.6,112.0,118.0,283.0,2.8,50.0,463.0,3.0,4.0,81.38635408,76.0
Truck 19,24-Jul-16,09.56.09.000000000 AM,363.2,109.0,112.0,278.0,2.8,53.0,464.0,3.0,4.0,83.75223647,75.0
Truck 19,24-Jul-16,10.13.47.000000000 AM,355.1,95.0,58.0,280.0,2.8,49.0,470.0,3.0,4.0,80.91317761,67.0
Truck 19,24-Jul-16,10.30.18.000000000 AM,351.5,117.0,90.0,311.0,2.8,68.0,457.0,3.0,5.0,81.38635408,69.0
Truck 19,24-Jul-16,10.48.25.000000000 AM,315.1,112.0,3.0,336.0,2.8,58.0,457.0,3.0,4.0,77.12776579,72.0
Truck 19,24-Jul-16,11.05.12.000000000 AM,343.6,90.0,378.0,446.0,2.8,62.0,476.0,3.0,4.0,84.22541295,89.0
Truck 19,24-Jul-16,11.30.22.000000000 AM,350.6,124.0,7.0,292.0,2.8,93.0,480.0,3.0,4.0,82.80588351,75.0
Truck 19,24-Jul-16,11.47.40.000000000 AM,368.0,91.0,8.0,296.0,2.8,54.0,453.0,3.0,4.0,81.85953056,65.0
Truck 19,24-Jul-16,12.03.18.000000000 PM,364.0,92.0,48.0,295.0,2.8,55.0,460.0,3.0,4.0,82.80588351,69.0
Truck 19,24-Jul-16,12.19.47.000000000 PM,289.3,53.0,66.0,282.0,2.8,50.0,434.0,3.0,2.0,76.65458931,69.0
Truck 19,24-Jul-16,12.35.08.000000000 PM,375.7,100.0,53.0,294.0,2.8,53.0,468.0,3.0,4.0,88.01082476,76.0
Truck 19,24-Jul-16,12.51.57.000000000 PM,353.2,121.0,114.0,277.0,2.8,58.0,468.0,3.0,4.0,83.27905999,68.0
Truck 19,24-Jul-16,01.51.01.000000000 PM,331.2,100.0,447.0,177.0,0.4,49.0,452.0,2.8,4.0,77.12776579,59.0
Truck 19,24-Jul-16,02.12.18.000000000 PM,347.9,100.0,28.0,271.0,2.7,68.0,465.0,2.8,3.0,80.44000113,70.0
Truck 19,24-Jul-16,02.28.29.000000000 PM,311.4,103.0,72.0,267.0,2.7,119.0,468.0,2.8,4.0,78.07411874,77.0
Truck 19,24-Jul-16,02.46.20.000000000 PM,334.5,196.0,2.0,258.0,2.7,58.0,454.0,2.8,4.0,79.96682465,64.0
Truck 19,24-Jul-16,03.03.08.000000000 PM,370.4,112.0,85.0,282.0,2.7,50.0,459.0,2.8,4.0,82.33270704,74.0
Truck 19,24-Jul-16,03.20.17.000000000 PM,344.4,106.0,253.0,300.0,2.8,62.0,489.0,3.0,3.0,83.27905999,71.0
Truck 19,24-Jul-16,03.41.17.000000000 PM,346.3,103.0,53.0,276.0,2.8,67.0,446.0,3.0,4.0,79.49364817,65.0
Truck 19,24-Jul-16,04.21.12.000000000 PM,376.4,115.0,282.0,272.0,2.4,48.0,480.0,3.0,3.0,80.91317761,74.0
Truck 19,24-Jul-16,04.42.00.000000000 PM,353.8,112.0,61.0,270.0,2.8,67.0,482.0,3.0,4.0,83.75223647,73.0
Truck 19,24-Jul-16,05.40.15.000000000 PM,296.6,93.0,372.0,156.0,0.4,73.0,452.0,3.0,4.0,77.60094226,69.0
Truck 19,24-Jul-16,06.00.08.000000000 PM,357.8,90.0,3.0,284.0,2.8,51.0,473.0,3.0,4.0,81.85953056,65.0
Truck 19,24-Jul-16,06.15.46.000000000 PM,359.3,94.0,3.0,296.0,2.8,63.0,467.0,3.0,4.0,80.91317761,70.0
Truck 19,24-Jul-16,06.31.47.000000000 PM,342.9,91.0,97.0,296.0,2.8,53.0,466.0,3.0,4.0,79.96682465,69.0
Truck 19,24-Jul-16,06.49.10.000000000 PM,381.2,92.0,61.0,292.0,2.8,53.0,488.0,3.0,4.0,86.11811885,84.0
Truck 19,24-Jul-16,07.06.18.000000000 PM,372.3,93.0,57.0,272.0,2.8,71.0,478.0,3.0,4.0,84.22541295,78.0
Truck 19,24-Jul-16,07.23.09.000000000 PM,356.4,98.0,74.0,255.0,2.8,56.0,457.0,3.0,4.0,83.75223647,70.0
Truck 19,24-Jul-16,07.39.27.000000000 PM,378.9,108.0,4.0,288.0,2.8,52.0,470.0,3.0,4.0,84.69858942,66.0
Truck 19,24-Jul-16,07.55.26.000000000 PM,351.5,107.0,3.0,296.0,2.8,447.0,532.0,2.8,4.0,84.69858942,72.0
Truck 19,24-Jul-16,08.31.32.000000000 PM,323.8,111.0,443.0,382.0,2.8,68.0,478.0,3.2,5.0,89.90353067,92.0
Truck 19,24-Jul-16,08.57.13.000000000 PM,336.5,79.0,293.0,346.0,3.0,62.0,502.0,3.2,3.0,93.21576601,82.0
Truck 19,24-Jul-16,09.19.26.000000000 PM,354.3,100.0,3.0,280.0,3.0,70.0,498.0,3.2,4.0,86.11811885,64.0
Truck 19,24-Jul-16,09.35.57.000000000 PM,360.2,97.0,3.0,270.0,3.0,60.0,509.0,3.2,4.0,88.01082476,74.0
Truck 19,24-Jul-16,09.52.14.000000000 PM,303.5,126.0,30.0,316.0,3.0,68.0,457.0,3.2,4.0,83.75223647,68.0
Truck 19,24-Jul-16,10.09.32.000000000 PM,334.9,106.0,161.0,301.0,3.0,59.0,483.0,3.2,4.0,87.53764829,81.0
Truck 19,24-Jul-16,10.28.47.000000000 PM,338.7,97.0,88.0,295.0,3.0,70.0,513.0,3.2,3.0,91.3230601,74.0
Truck 19,24-Jul-16,10.47.15.000000000 PM,348.0,112.0,20.0,311.0,3.0,60.0,493.0,3.2,4.0,88.01082476,70.0
Truck 19,24-Jul-16,11.04.30.000000000 PM,308.3,121.0,234.0,363.0,3.2,76.0,441.0,2.8,4.0,83.27905999,68.0
Truck 19,24-Jul-16,11.25.57.000000000 PM,334.1,97.0,97.0,277.0,2.8,79.0,472.0,3.0,4.0,82.33270704,74.0
Truck 19,25-Jul-16,12.35.43.000000000 AM,333.0,134.0,715.0,157.0,0.3,72.0,528.0,4.3,4.0,62.45929499,64.0
Truck 19,25-Jul-16,01.03.35.000000000 AM,349.3,136.0,182.0,446.0,4.0,67.0,541.0,4.3,4.0,87.53764829,122.0
Truck 19,25-Jul-16,01.27.24.000000000 AM,363.4,116.0,116.0,461.0,4.0,72.0,585.0,4.1,4.0,88.95717772,123.0
Truck 19,25-Jul-16,03.00.07.000000000 AM,343.6,95.0,516.0,549.0,4.1,84.0,523.0,4.1,3.0,91.3230601,127.0
Truck 19,25-Jul-16,03.30.49.000000000 AM,353.6,102.0,133.0,463.0,4.0,51.0,600.0,4.3,3.0,88.95717772,118.0
Truck 19,25-Jul-16,03.54.14.000000000 AM,377.9,89.0,33.0,455.0,4.1,76.0,562.0,4.3,4.0,93.68894249,118.0
Truck 19,25-Jul-16,04.15.18.000000000 AM,336.9,103.0,19.0,445.0,4.1,66.0,532.0,4.3,4.0,86.59129533,108.0
Truck 19,25-Jul-16,04.35.30.000000000 AM,355.3,157.0,49.0,435.0,4.1,136.0,599.0,4.3,5.0,92.26941306,125.0
Truck 19,25-Jul-16,04.59.22.000000000 AM,310.0,88.0,10.0,405.0,4.1,85.0,515.0,4.3,4.0,87.06447181,100.0
Truck 19,25-Jul-16,05.18.30.000000000 AM,318.9,113.0,146.0,456.0,4.1,56.0,517.0,4.3,4.0,88.95717772,116.0
Truck 19,25-Jul-16,05.40.53.000000000 AM,357.7,140.0,119.0,436.0,4.1,64.0,540.0,4.3,4.0,88.95717772,107.0
Truck 19,25-Jul-16,06.03.27.000000000 AM,371.5,139.0,246.0,483.0,4.1,96.0,565.0,4.3,5.0,91.3230601,135.0
Truck 19,25-Jul-16,07.09.34.000000000 AM,355.2,122.0,337.0,192.0,0.1,77.0,537.0,4.3,4.0,63.87882443,67.0
Truck 19,25-Jul-16,07.31.33.000000000 AM,345.7,105.0,46.0,414.0,4.0,71.0,504.0,4.3,4.0,88.01082476,103.0
Truck 19,25-Jul-16,08.45.52.000000000 AM,367.0,106.0,462.0,60.0,0.0,82.0,612.0,4.3,4.0,75.70823636,55.0
Truck 19,25-Jul-16,09.08.49.000000000 AM,367.7,104.0,4.0,449.0,4.1,79.0,592.0,4.3,4.0,94.16211897,106.0
Truck 19,25-Jul-16,09.30.07.000000000 AM,360.1,114.0,28.0,495.0,4.1,76.0,574.0,4.3,4.0,100.7865896,118.0
Truck 19,25-Jul-16,09.52.29.000000000 AM,353.6,114.0,80.0,467.0,4.1,79.0,523.0,4.3,4.0,95.10847192,109.0
Truck 19,25-Jul-16,10.14.22.000000000 AM,357.8,110.0,133.0,506.0,4.1,86.0,526.0,4.3,4.0,93.68894249,109.0
Truck 19,25-Jul-16,10.37.59.000000000 AM,371.8,97.0,163.0,439.0,4.1,81.0,541.0,4.3,4.0,99.36706022,111.0
Truck 19,25-Jul-16,11.00.53.000000000 AM,354.1,122.0,283.0,499.0,4.0,83.0,526.0,4.3,4.0,100.7865896,105.0
Truck 19,25-Jul-16,11.27.08.000000000 AM,359.6,97.0,334.0,443.0,4.1,81.0,592.0,4.4,4.0,108.3574133,119.0
Truck 19,25-Jul-16,12.22.08.000000000 PM,345.3,117.0,902.0,87.0,0.3,122.0,635.0,4.3,4.0,72.39600102,55.0
Truck 19,25-Jul-16,06.27.38.000000000 PM,383.9,172.0,543.0,397.0,2.2,94.0,752.0,5.2,7.0,117.3477664,89.0
Truck 19,25-Jul-16,07.01.36.000000000 PM,354.1,157.0,416.0,540.0,4.9,98.0,725.0,5.2,6.0,115.9282369,96.0
Truck 19,25-Jul-16,07.35.12.000000000 PM,299.8,196.0,406.0,602.0,5.2,96.0,657.0,5.2,6.0,114.981884,98.0
Truck 19,25-Jul-16,08.21.01.000000000 PM,332.0,139.0,412.0,502.0,4.9,68.0,717.0,5.2,5.0,113.5623545,83.0
Truck 19,25-Jul-16,08.52.57.000000000 PM,361.0,138.0,144.0,515.0,4.9,129.0,677.0,5.2,5.0,116.8745899,89.0
Truck 19,25-Jul-16,09.20.44.000000000 PM,343.9,183.0,99.0,517.0,5.1,83.0,693.0,5.2,5.0,118.2941193,84.0
Truck 19,25-Jul-16,09.48.06.000000000 PM,356.8,187.0,6.0,571.0,5.1,132.0,670.0,5.2,4.0,120.1868252,94.0
Truck 19,25-Jul-16,10.15.18.000000000 PM,341.6,128.0,5.0,524.0,5.1,82.0,689.0,5.2,5.0,116.4014134,97.0
Truck 19,25-Jul-16,10.40.05.000000000 PM,346.5,137.0,5.0,488.0,4.9,74.0,648.0,5.2,4.0,112.6160016,81.0
Truck 19,25-Jul-16,11.03.32.000000000 PM,364.2,145.0,636.0,548.0,5.1,71.0,729.0,5.2,5.0,129.1771783,90.0
Truck 19,25-Jul-16,11.40.28.000000000 PM,353.9,136.0,337.0,579.0,5.1,78.0,742.0,5.2,5.0,121.6063546,90.0
Truck 19,26-Jul-16,12.12.57.000000000 AM,365.3,145.0,280.0,529.0,5.1,66.0,688.0,5.2,5.0,119.2404723,87.0
Truck 19,26-Jul-16,12.42.35.000000000 AM,352.4,106.0,518.0,515.0,5.1,69.0,684.0,5.2,4.0,118.7672958,94.0
Truck 19,26-Jul-16,01.15.25.000000000 AM,326.5,107.0,161.0,528.0,5.1,79.0,664.0,5.2,4.0,119.7136487,89.0
Truck 19,26-Jul-16,02.48.46.000000000 AM,300.6,160.0,104.0,422.0,3.6,82.0,675.0,5.4,6.0,112.1428251,105.0
Truck 19,26-Jul-16,03.13.49.000000000 AM,367.6,393.0,36.0,506.0,4.9,80.0,691.0,5.2,7.0,113.0891781,94.0
Truck 19,26-Jul-16,03.43.26.000000000 AM,368.7,210.0,195.0,527.0,4.9,74.0,698.0,5.2,7.0,115.9282369,92.0
Truck 19,26-Jul-16,04.12.59.000000000 AM,336.5,193.0,52.0,533.0,5.1,74.0,698.0,5.2,7.0,115.4550604,94.0
Truck 19,26-Jul-16,04.39.52.000000000 AM,357.2,208.0,61.0,514.0,4.9,86.0,769.0,5.2,7.0,114.035531,105.0
Truck 19,26-Jul-16,05.08.17.000000000 AM,337.9,201.0,382.0,552.0,5.1,87.0,788.0,5.2,7.0,115.9282369,100.0
Truck 19,26-Jul-16,06.24.13.000000000 AM,343.2,175.0,517.0,464.0,3.8,67.0,693.0,5.2,6.0,113.0891781,120.0
Truck 19,26-Jul-16,06.57.30.000000000 AM,321.9,178.0,30.0,497.0,4.9,74.0,674.0,5.4,6.0,108.8305898,92.0
Truck 19,26-Jul-16,07.22.41.000000000 AM,354.8,200.0,226.0,521.0,4.9,79.0,696.0,5.4,7.0,116.8745899,87.0
Truck 19,26-Jul-16,08.13.54.000000000 AM,364.2,180.0,348.0,42.0,0.0,108.0,787.0,5.2,7.0,86.59129533,52.0
Truck 19,26-Jul-16,04.51.56.000000000 PM,361.5,110.0,476.0,534.0,4.1,58.0,683.0,5.4,4.0,96.52800135,122.0
Truck 19,26-Jul-16,05.24.13.000000000 PM,370.3,107.0,15.0,553.0,5.1,64.0,658.0,5.4,4.0,101.7329426,118.0
Truck 19,26-Jul-16,05.48.27.000000000 PM,359.0,121.0,19.0,510.0,5.1,87.0,681.0,5.4,4.0,101.2597661,121.0
Truck 19,26-Jul-16,06.13.03.000000000 PM,377.2,131.0,176.0,503.0,5.1,71.0,679.0,5.4,4.0,100.3134132,116.0
Truck 19,26-Jul-16,06.40.08.000000000 PM,327.5,131.0,417.0,529.0,5.2,56.0,647.0,5.4,4.0,97.94753079,115.0
Truck 19,26-Jul-16,07.11.02.000000000 PM,361.0,113.0,56.0,527.0,5.2,52.0,687.0,5.4,4.0,96.05482488,113.0
Truck 19,26-Jul-16,07.35.56.000000000 PM,374.1,122.0,156.0,524.0,5.2,61.0,692.0,5.4,4.0,99.36706022,122.0
Truck 19,26-Jul-16,08.21.27.000000000 PM,330.2,76.0,366.0,567.0,4.9,90.0,607.0,5.4,3.0,103.6256485,132.0
Truck 19,26-Jul-16,08.51.04.000000000 PM,380.2,134.0,225.0,522.0,5.2,65.0,598.0,5.4,4.0,102.6792956,115.0
Truck 19,26-Jul-16,09.17.51.000000000 PM,321.0,105.0,196.0,530.0,4.8,55.0,678.0,4.9,4.0,118.2941193,103.0
Truck 19,26-Jul-16,09.44.59.000000000 PM,373.4,103.0,377.0,597.0,5.2,56.0,605.0,5.4,4.0,105.0451779,131.0
Truck 19,26-Jul-16,10.15.09.000000000 PM,318.6,104.0,468.0,600.0,4.8,56.0,669.0,4.9,4.0,122.0795311,98.0
Truck 19,26-Jul-16,10.48.05.000000000 PM,339.1,103.0,150.0,515.0,4.9,55.0,690.0,4.9,4.0,121.1331782,108.0
Truck 19,26-Jul-16,11.14.19.000000000 PM,391.9,99.0,293.0,511.0,5.2,72.0,622.0,5.4,4.0,104.098825,123.0
Truck 19,26-Jul-16,11.42.03.000000000 PM,350.1,95.0,239.0,529.0,5.2,61.0,603.0,5.4,4.0,100.7865896,121.0
Truck 19,27-Jul-16,12.08.34.000000000 AM,340.9,118.0,74.0,525.0,5.2,60.0,618.0,5.4,4.0,100.7865896,127.0
Truck 19,27-Jul-16,12.32.46.000000000 AM,335.1,93.0,136.0,517.0,4.8,60.0,714.0,4.9,4.0,120.1868252,115.0
Truck 19,27-Jul-16,12.59.07.000000000 AM,323.8,94.0,64.0,491.0,4.8,63.0,664.0,4.9,4.0,116.4014134,97.0
Truck 19,27-Jul-16,01.23.01.000000000 AM,326.3,124.0,193.0,561.0,4.8,63.0,692.0,4.9,4.0,119.2404723,106.0
Truck 19,27-Jul-16,03.19.48.000000000 AM,350.4,120.0,294.0,585.0,4.3,60.0,610.0,5.4,4.0,96.52800135,131.0
Truck 19,27-Jul-16,03.48.47.000000000 AM,365.3,112.0,8.0,599.0,5.2,64.0,582.0,5.4,4.0,100.3134132,109.0
Truck 19,27-Jul-16,04.12.27.000000000 AM,329.0,91.0,88.0,502.0,4.8,58.0,679.0,4.9,4.0,115.9282369,108.0
Truck 19,27-Jul-16,04.37.04.000000000 AM,336.2,106.0,273.0,492.0,4.8,56.0,731.0,4.9,4.0,135.3284725,94.0
Truck 19,27-Jul-16,05.05.51.000000000 AM,305.1,117.0,153.0,490.0,4.8,65.0,663.0,4.9,4.0,116.4014134,104.0
Truck 19,27-Jul-16,05.31.41.000000000 AM,377.1,104.0,7.0,505.0,5.2,70.0,609.0,5.4,4.0,98.89388374,110.0
Truck 19,27-Jul-16,05.54.10.000000000 AM,360.6,117.0,20.0,555.0,5.2,73.0,632.0,5.4,4.0,100.3134132,123.0
Truck 19,27-Jul-16,06.18.25.000000000 AM,360.1,97.0,92.0,582.0,5.2,62.0,638.0,5.4,4.0,101.7329426,138.0
Truck 19,27-Jul-16,06.43.57.000000000 AM,299.4,171.0,244.0,589.0,5.2,56.0,627.0,5.4,5.0,99.84023669,126.0
Truck 19,27-Jul-16,07.13.13.000000000 AM,344.9,120.0,226.0,537.0,5.2,57.0,578.0,5.4,4.0,97.00117783,108.0
Truck 19,27-Jul-16,07.39.33.000000000 AM,320.2,95.0,56.0,532.0,5.2,64.0,569.0,5.4,3.0,96.05482488,113.0
Truck 19,27-Jul-16,08.17.14.000000000 AM,332.0,117.0,415.0,522.0,5.1,53.0,641.0,5.4,4.0,105.9915309,113.0
Truck 19,27-Jul-16,08.47.36.000000000 AM,370.2,107.0,177.0,528.0,5.2,51.0,633.0,5.4,3.0,108.3574133,149.0
Truck 19,27-Jul-16,09.13.32.000000000 AM,342.3,120.0,130.0,509.0,5.2,66.0,588.0,5.4,4.0,100.3134132,119.0
Truck 19,27-Jul-16,09.38.03.000000000 AM,345.1,122.0,156.0,566.0,5.2,57.0,616.0,5.4,4.0,101.2597661,134.0
Truck 19,27-Jul-16,10.04.23.000000000 AM,358.6,104.0,126.0,493.0,5.2,51.0,574.0,5.4,4.0,104.098825,116.0
Truck 19,27-Jul-16,10.27.48.000000000 AM,353.2,109.0,230.0,513.0,5.2,60.0,777.0,6.0,4.0,133.9089431,122.0
Truck 19,27-Jul-16,10.57.05.000000000 AM,398.8,169.0,947.0,621.0,5.7,52.0,787.0,6.0,4.0,136.2748254,106.0
Truck 19,27-Jul-16,11.41.45.000000000 AM,379.6,142.0,92.0,566.0,5.9,53.0,828.0,6.2,5.0,131.0698842,109.0
Truck 19,27-Jul-16,12.10.54.000000000 PM,369.2,97.0,155.0,561.0,5.9,57.0,727.0,5.9,4.0,126.8112959,94.0
Truck 19,27-Jul-16,12.38.37.000000000 PM,340.2,94.0,40.0,598.0,5.6,56.0,715.0,5.9,4.0,122.0795311,101.0
Truck 19,27-Jul-16,01.04.43.000000000 PM,313.5,104.0,52.0,544.0,5.7,55.0,747.0,5.9,4.0,117.3477664,92.0
Truck 19,27-Jul-16,01.37.05.000000000 PM,365.1,106.0,1944.0,502.0,4.1,73.0,746.0,6.0,4.0,127.2844724,128.0
Truck 19,27-Jul-16,02.35.34.000000000 PM,347.7,95.0,119.0,526.0,5.7,62.0,725.0,6.0,4.0,123.972237,97.0
Truck 19,27-Jul-16,03.02.03.000000000 PM,354.4,124.0,108.0,528.0,5.7,51.0,751.0,6.0,4.0,128.7040018,113.0
Truck 19,27-Jul-16,03.29.09.000000000 PM,304.4,431.0,476.0,545.0,5.9,51.0,675.0,5.9,8.0,121.6063546,94.0
Truck 19,27-Jul-16,04.06.54.000000000 PM,323.7,108.0,507.0,579.0,5.7,54.0,719.0,5.9,4.0,123.4990606,103.0
Truck 19,27-Jul-16,04.41.02.000000000 PM,371.2,115.0,142.0,548.0,5.7,69.0,771.0,5.9,4.0,124.91859,104.0
Truck 19,27-Jul-16,05.14.00.000000000 PM,359.5,119.0,2160.0,559.0,5.6,53.0,732.0,6.0,4.0,124.4454135,95.0
Truck 19,27-Jul-16,06.16.54.000000000 PM,357.6,118.0,16.0,552.0,5.7,61.0,759.0,6.0,4.0,125.3917665,112.0
Truck 19,27-Jul-16,06.43.04.000000000 PM,338.1,112.0,1.0,500.0,5.7,261.0,718.0,5.9,4.0,128.2308253,96.0
Truck 19,27-Jul-16,07.10.42.000000000 PM,369.0,94.0,74.0,512.0,5.6,64.0,755.0,6.0,4.0,130.5967077,122.0
Truck 19,27-Jul-16,07.36.43.000000000 PM,379.7,42.0,50.0,547.0,5.9,59.0,699.0,5.9,2.0,143.3724726,115.0
Truck 19,27-Jul-16,08.16.53.000000000 PM,334.6,108.0,1203.0,1250.0,11.0,83.0,710.0,5.9,4.0,180.7534143,192.0
Truck 19,27-Jul-16,09.15.05.000000000 PM,338.8,114.0,359.0,576.0,5.6,61.0,753.0,5.9,4.0,121.1331782,110.0
Truck 19,27-Jul-16,09.47.24.000000000 PM,279.0,78.0,120.0,550.0,5.6,80.0,700.0,5.9,2.0,107.4110603,97.0
Truck 19,27-Jul-16,10.13.53.000000000 PM,391.5,112.0,75.0,594.0,5.7,67.0,742.0,5.9,4.0,126.3381194,115.0
Truck 19,27-Jul-16,10.41.28.000000000 PM,372.8,105.0,131.0,558.0,5.6,67.0,708.0,5.9,4.0,121.1331782,98.0
Truck 19,27-Jul-16,11.08.41.000000000 PM,370.0,110.0,190.0,550.0,5.6,62.0,719.0,5.9,4.0,116.8745899,93.0
Truck 19,27-Jul-16,11.36.58.000000000 PM,331.2,104.0,5.0,555.0,5.6,64.0,739.0,5.9,4.0,112.6160016,91.0
Truck 19,28-Jul-16,12.02.24.000000000 AM,316.6,96.0,238.0,613.0,5.6,67.0,715.0,5.9,3.0,114.035531,85.0
Truck 19,28-Jul-16,12.32.24.000000000 AM,382.1,103.0,139.0,581.0,5.6,60.0,794.0,5.9,4.0,120.6600017,93.0
Truck 19,28-Jul-16,01.29.04.000000000 AM,394.3,282.0,171.0,334.0,2.4,72.0,777.0,5.9,6.0,113.0891781,92.0
Truck 19,28-Jul-16,02.30.10.000000000 AM,361.1,140.0,601.0,751.0,5.7,56.0,800.0,5.4,5.0,154.2555316,125.0
Truck 19,28-Jul-16,03.10.55.000000000 AM,337.3,89.0,229.0,549.0,5.1,59.0,838.0,5.4,4.0,137.2211784,107.0
Truck 19,28-Jul-16,03.41.32.000000000 AM,316.4,89.0,34.0,541.0,5.1,51.0,808.0,5.4,4.0,131.5430607,94.0
Truck 19,28-Jul-16,04.07.59.000000000 AM,328.5,91.0,56.0,527.0,5.1,53.0,803.0,5.4,4.0,135.801649,83.0
Truck 19,28-Jul-16,04.34.32.000000000 AM,316.8,92.0,63.0,572.0,5.1,52.0,790.0,5.4,4.0,135.801649,98.0
Truck 19,28-Jul-16,05.01.46.000000000 AM,387.7,145.0,38.0,511.0,5.1,68.0,864.0,5.4,4.0,143.8456491,92.0
Truck 19,28-Jul-16,05.29.59.000000000 AM,426.0,126.0,95.0,507.0,5.1,106.0,197.0,0.3,5.0,31.2296475,51.0
Truck 19,28-Jul-16,05.47.52.000000000 AM,339.9,98.0,96.0,67.0,0.0,59.0,831.0,5.4,4.0,128.7040018,60.0
Truck 19,28-Jul-16,06.44.05.000000000 AM,313.6,108.0,188.0,515.0,3.8,144.0,710.0,5.1,4.0,111.1964721,118.0
Truck 19,28-Jul-16,07.13.00.000000000 AM,347.1,109.0,234.0,523.0,4.8,87.0,731.0,5.1,4.0,124.91859,108.0
Truck 19,28-Jul-16,07.42.13.000000000 AM,339.8,133.0,143.0,494.0,4.8,518.0,785.0,5.1,5.0,121.6063546,116.0
